image_path,true_label,predicted_label,confidence,probability
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0562/frame0.jpg,fake,real,0.5285978317260742,0.4714021682739258
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0563/frame0.jpg,fake,real,0.508779764175415,0.49122026562690735
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0564/frame0.jpg,fake,real,0.5082682371139526,0.49173179268836975
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0573/frame0.jpg,fake,real,0.5045114159584045,0.49548858404159546
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0573/frame1.jpg,fake,real,0.767368495464325,0.23263151943683624
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0574/frame1.jpg,fake,real,0.6340526342391968,0.3659473955631256
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0575/frame0.jpg,fake,real,0.557083785533905,0.44291621446609497
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0575/frame1.jpg,fake,real,0.5037223100662231,0.49627771973609924
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0577/frame0.jpg,fake,real,0.5110270977020264,0.48897290229797363
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0577/frame1.jpg,fake,real,0.5344899892807007,0.4655100405216217
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0580/frame1.jpg,fake,real,0.5060911178588867,0.4939088523387909
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0581/frame0.jpg,fake,real,0.5311214923858643,0.46887850761413574
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0581/frame1.jpg,fake,real,0.6520589590072632,0.3479410707950592
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0582/frame0.jpg,fake,real,0.5422601699829102,0.45773983001708984
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0592/frame0.jpg,fake,real,0.5483205318450928,0.4516794979572296
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0592/frame1.jpg,fake,real,0.5619494915008545,0.4380505383014679
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0602/frame1.jpg,fake,real,0.5896069407463074,0.4103930592536926
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0605/frame0.jpg,fake,real,0.6550931334495544,0.34490686655044556
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0605/frame1.jpg,fake,real,0.6104460954666138,0.38955390453338623
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0606/frame0.jpg,fake,real,0.6502962708473206,0.34970372915267944
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0606/frame1.jpg,fake,real,0.6168325543403625,0.38316744565963745
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0607/frame1.jpg,fake,real,0.5508389472961426,0.4491610527038574
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0609/frame1.jpg,fake,real,0.6708167791366577,0.3291832506656647
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0610/frame0.jpg,fake,real,0.5974166989326477,0.4025833010673523
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0610/frame1.jpg,fake,real,0.7042642831802368,0.2957357168197632
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0611/frame1.jpg,fake,real,0.7676088809967041,0.2323911339044571
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0612/frame1.jpg,fake,real,0.5561863780021667,0.44381362199783325
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0615/frame0.jpg,fake,real,0.5585931539535522,0.44140681624412537
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0615/frame1.jpg,fake,real,0.6197280883789062,0.38027191162109375
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0616/frame0.jpg,fake,real,0.5785096883773804,0.42149031162261963
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0616/frame1.jpg,fake,real,0.5201113224029541,0.4798887073993683
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0617/frame1.jpg,fake,real,0.5452201962471008,0.45477980375289917
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0618/frame0.jpg,fake,real,0.5600898265838623,0.4399101436138153
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0618/frame1.jpg,fake,real,0.5424398183822632,0.4575601816177368
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0628/frame0.jpg,fake,real,0.5374927520751953,0.4625072479248047
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0628/frame1.jpg,fake,real,0.5769237279891968,0.4230762720108032
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0629/frame0.jpg,fake,real,0.5604451894760132,0.4395548105239868
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0629/frame1.jpg,fake,real,0.5150656700134277,0.48493435978889465
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0630/frame0.jpg,fake,real,0.5675511360168457,0.4324488937854767
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0633/frame0.jpg,fake,real,0.5448222756385803,0.4551777243614197
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0638/frame0.jpg,fake,real,0.5299944877624512,0.4700055420398712
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0638/frame1.jpg,fake,real,0.5301229357719421,0.46987706422805786
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0640/frame0.jpg,fake,real,0.5254764556884766,0.4745235741138458
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0646/frame1.jpg,fake,real,0.5686103701591492,0.43138962984085083
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0647/frame1.jpg,fake,real,0.5046031475067139,0.4953968822956085
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0648/frame1.jpg,fake,real,0.528161883354187,0.471838116645813
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0649/frame0.jpg,fake,real,0.6157585382461548,0.3842414617538452
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0649/frame1.jpg,fake,real,0.6001878976821899,0.39981213212013245
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0650/frame0.jpg,fake,real,0.5096409320831299,0.4903590679168701
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0650/frame1.jpg,fake,real,0.6039031147956848,0.3960968852043152
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0652/frame1.jpg,fake,real,0.590205192565918,0.40979480743408203
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0656/frame0.jpg,fake,real,0.5370727777481079,0.4629272222518921
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0657/frame0.jpg,fake,real,0.5126956105232239,0.4873043894767761
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0660/frame0.jpg,fake,real,0.5060485601425171,0.4939514696598053
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0672/frame0.jpg,fake,real,0.5515591502189636,0.4484408497810364
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0674/frame0.jpg,fake,real,0.5573441982269287,0.4426558315753937
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0677/frame0.jpg,fake,real,0.605607271194458,0.3943927586078644
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0678/frame0.jpg,fake,real,0.5584194660186768,0.44158056378364563
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0678/frame1.jpg,fake,real,0.5314830541610718,0.4685169756412506
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0679/frame0.jpg,fake,real,0.5347743630409241,0.4652256369590759
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0679/frame1.jpg,fake,real,0.5057556629180908,0.4942443072795868
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0680/frame0.jpg,fake,real,0.5498019456863403,0.4501980245113373
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0683/frame0.jpg,fake,real,0.5509073734283447,0.44909265637397766
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0683/frame1.jpg,fake,real,0.509302020072937,0.4906979501247406
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0684/frame0.jpg,fake,real,0.541356086730957,0.45864391326904297
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0686/frame0.jpg,fake,real,0.5848040580749512,0.41519591212272644
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0687/frame0.jpg,fake,real,0.5715097188949585,0.4284902811050415
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0689/frame0.jpg,fake,real,0.5287937521934509,0.4712062478065491
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0689/frame1.jpg,fake,real,0.551911473274231,0.44808852672576904
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0704/frame0.jpg,fake,real,0.5209674835205078,0.4790324866771698
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0714/frame0.jpg,fake,real,0.5225027203559875,0.47749727964401245
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0720/frame0.jpg,fake,real,0.512790322303772,0.48720964789390564
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0723/frame0.jpg,fake,real,0.5245169401168823,0.4754830598831177
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0723/frame1.jpg,fake,real,0.6053295135498047,0.3946705162525177
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0724/frame0.jpg,fake,real,0.5396277904510498,0.4603722095489502
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0728/frame0.jpg,fake,real,0.5768939256668091,0.42310604453086853
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0729/frame1.jpg,fake,real,0.6250821352005005,0.3749178647994995
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0730/frame0.jpg,fake,real,0.5754430294036865,0.42455700039863586
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0730/frame1.jpg,fake,real,0.6347394585609436,0.3652605414390564
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0731/frame1.jpg,fake,real,0.542939305305481,0.45706066489219666
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0732/frame1.jpg,fake,real,0.5668315887451172,0.4331683814525604
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0734/frame1.jpg,fake,real,0.5569391846656799,0.44306081533432007
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0738/frame0.jpg,fake,real,0.5715553760528564,0.42844462394714355
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0738/frame1.jpg,fake,real,0.5252553224563599,0.4747447073459625
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0739/frame0.jpg,fake,real,0.5217843651771545,0.47821563482284546
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0739/frame1.jpg,fake,real,0.5895885229110718,0.41041144728660583
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0740/frame0.jpg,fake,real,0.6071341633796692,0.3928658366203308
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0740/frame1.jpg,fake,real,0.5077553391456604,0.4922446608543396
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0741/frame0.jpg,fake,real,0.5284006595611572,0.47159937024116516
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0743/frame1.jpg,fake,real,0.6149013042449951,0.3850986957550049
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0744/frame0.jpg,fake,real,0.6028268337249756,0.397173136472702
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0744/frame1.jpg,fake,real,0.6541911959648132,0.34580880403518677
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0745/frame1.jpg,fake,real,0.5279665589332581,0.47203344106674194
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0746/frame0.jpg,fake,real,0.5402820110321045,0.4597179591655731
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0746/frame1.jpg,fake,real,0.5532023906707764,0.44679760932922363
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0751/frame1.jpg,fake,real,0.5719121098518372,0.42808789014816284
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0756/frame0.jpg,fake,real,0.6104617118835449,0.3895382881164551
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0759/frame0.jpg,fake,real,0.5757855772972107,0.4242144227027893
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0760/frame1.jpg,fake,real,0.5143400430679321,0.48565995693206787
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0761/frame0.jpg,fake,real,0.6442447900772095,0.3557552397251129
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0761/frame1.jpg,fake,real,0.5873301029205322,0.41266992688179016
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0765/frame0.jpg,fake,real,0.5460308790206909,0.4539690911769867
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0767/frame0.jpg,fake,real,0.583372950553894,0.41662704944610596
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0768/frame0.jpg,fake,real,0.5458981990814209,0.4541018009185791
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0777/frame0.jpg,fake,real,0.5383027791976929,0.46169722080230713
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0777/frame1.jpg,fake,real,0.5184142589569092,0.4815857410430908
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0778/frame0.jpg,fake,real,0.5987880825996399,0.4012119174003601
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0778/frame1.jpg,fake,real,0.53929603099823,0.46070393919944763
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0779/frame0.jpg,fake,real,0.5889996290206909,0.4110003411769867
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0779/frame1.jpg,fake,real,0.5514155030250549,0.44858449697494507
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0780/frame0.jpg,fake,real,0.5630089044570923,0.4369910955429077
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0780/frame1.jpg,fake,real,0.5547482371330261,0.4452517628669739
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0781/frame1.jpg,fake,real,0.5003271102905273,0.49967285990715027
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0784/frame1.jpg,fake,real,0.5392099022865295,0.46079009771347046
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0785/frame0.jpg,fake,real,0.6011092066764832,0.39889079332351685
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0785/frame1.jpg,fake,real,0.5612208843231201,0.43877914547920227
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0786/frame0.jpg,fake,real,0.6318254470825195,0.36817455291748047
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0787/frame0.jpg,fake,real,0.6618996858596802,0.3381003439426422
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0789/frame0.jpg,fake,real,0.6504413485527039,0.34955865144729614
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0790/frame0.jpg,fake,real,0.5989553928375244,0.401044636964798
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0790/frame1.jpg,fake,real,0.5222488641738892,0.47775110602378845
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0791/frame0.jpg,fake,real,0.7008036375045776,0.29919639229774475
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0791/frame1.jpg,fake,real,0.6423795223236084,0.3576204478740692
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0793/frame0.jpg,fake,real,0.7482549548149109,0.2517450451850891
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0793/frame1.jpg,fake,real,0.6292248964309692,0.3707750737667084
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0796/frame0.jpg,fake,real,0.5473894476890564,0.4526105523109436
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0796/frame1.jpg,fake,real,0.5393475294113159,0.4606524407863617
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0797/frame1.jpg,fake,real,0.5400553941726685,0.45994457602500916
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0798/frame1.jpg,fake,real,0.5245636701583862,0.47543632984161377
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0799/frame0.jpg,fake,real,0.5960571765899658,0.4039428234100342
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0799/frame1.jpg,fake,real,0.5553221106529236,0.4446778893470764
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0800/frame0.jpg,fake,real,0.6181486248970032,0.3818513751029968
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0800/frame1.jpg,fake,real,0.5597015619277954,0.4402984380722046
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0801/frame0.jpg,fake,real,0.5945032835006714,0.4054967164993286
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0801/frame1.jpg,fake,real,0.5884133577346802,0.4115866422653198
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0802/frame0.jpg,fake,real,0.6215556263923645,0.3784443736076355
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0802/frame1.jpg,fake,real,0.5355616211891174,0.46443837881088257
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0803/frame0.jpg,fake,real,0.6416517496109009,0.3583482503890991
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0805/frame0.jpg,fake,real,0.5164920091629028,0.4835079610347748
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0805/frame1.jpg,fake,real,0.5211403369903564,0.47885966300964355
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0806/frame0.jpg,fake,real,0.5236963629722595,0.4763036370277405
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0807/frame0.jpg,fake,real,0.5106223821640015,0.4893776476383209
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0807/frame1.jpg,fake,real,0.5395755171775818,0.4604244828224182
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0809/frame0.jpg,fake,real,0.6259548664093018,0.37404513359069824
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0809/frame1.jpg,fake,real,0.5132267475128174,0.4867732524871826
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0810/frame0.jpg,fake,real,0.5179654359817505,0.4820345342159271
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0810/frame1.jpg,fake,real,0.5270571708679199,0.4729428291320801
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0822/frame0.jpg,fake,real,0.5671110153198242,0.4328889548778534
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0822/frame1.jpg,fake,real,0.6505541205406189,0.3494458794593811
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0826/frame0.jpg,fake,real,0.5225067138671875,0.4774932563304901
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0826/frame1.jpg,fake,real,0.5506390333175659,0.4493609368801117
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0828/frame0.jpg,fake,real,0.5555627942085266,0.4444372057914734
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0828/frame1.jpg,fake,real,0.5389280319213867,0.4610719680786133
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0829/frame1.jpg,fake,real,0.5119926929473877,0.4880073368549347
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0831/frame1.jpg,fake,real,0.5480620861053467,0.45193788409233093
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0835/frame0.jpg,fake,real,0.5011797547340393,0.4988202452659607
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0835/frame1.jpg,fake,real,0.5790804624557495,0.4209195375442505
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0836/frame1.jpg,fake,real,0.6639789342880249,0.3360210955142975
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0837/frame0.jpg,fake,real,0.5669509172439575,0.4330490529537201
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0837/frame1.jpg,fake,real,0.5214236974716187,0.47857630252838135
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0838/frame0.jpg,fake,real,0.5463075041770935,0.4536924958229065
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0839/frame1.jpg,fake,real,0.5592819452285767,0.44071805477142334
C:/Personal/df/data_preprocessing/fakeavceleb_audios_videos/video_frame_faces/fake/sample_0841/frame1.jpg,fake,real,0.5025162696838379,0.4974837005138397
